"Stimulus","Subject","Mode","Trial","Translation","Correct","Sex","Age","NrLang","DS.Total","WST.Right","Raven.Right","English.Total","Status","MinLev"
"cyckel",288,"Visual",38,,0,"male",28,4,9,35,24,39,"target",0.3333333333
"cyckel",1936,"Visual",13,,0,"male",60,4,7,36,24,41,"target",0.3333333333
"cyckel",1232,"Visual",13,,0,"male",24,4,5,32,8,34,"target",0.3333333333
"cyckel",5885,"Visual",36,"Velo",1,"male",62,2,8,37,13,36,"target",0.3333333333
"cyckel",5180,"Visual",15,"Zyklus",1,"male",65,5,6,38,11,34,"target",0.3333333333
"cyckel",5755,"Visual",11,"Fahrrad",1,"male",16,4,6,36,29,38,"target",0.3333333333
"cyckel",3454,"Visual",12,,0,"male",10,2,5,23,9,11,"target",0.3333333333
"egenskap",326,"Auditory",20,,0,"female",32,3,6,35,19,32,"target",0.6666666667
"egenskap",2285,"Auditory",47,,0,"male",51,2,7,34,32,35,"target",0.6666666667
"egenskap",64,"Auditory",28,,0,"female",27,4,7,34,28,42,"target",0.6666666667
"egenskap",8674,"Auditory",15,,0,"female",63,3,6,31,23,20,"target",0.6666666667
"egenskap",6552,"Auditory",3,,0,"female",15,6,10,33,30,33,"target",0.6666666667
"egenskap",8699,"Auditory",30,,0,"female",80,4,5,36,12,30,"target",0.6666666667
"egenskap",1967,"Auditory",48,,0,"male",72,1,5,"NA",3,10,"target",0.6666666667
"egenskap",447,"Auditory",9,,0,"female",53,3,8,34,16,30,"target",0.6666666667
"egenskap",1264,"Auditory",43,,0,"male",12,1,5,17,19,11,"target",0.6666666667
"egenskap",9022,"Auditory",19,,0,"female",65,2,7,33,12,29,"target",0.6666666667
"egenskap",5180,"Auditory",34,,0,"male",65,5,6,38,11,34,"target",0.6666666667
"egenskap",2846,"Auditory",48,,0,"female",11,3,6,4,15,6,"target",0.6666666667
"egenskap",4566,"Auditory",39,,0,"female",11,3,6,17,15,10,"target",0.6666666667
"egenskap",1570,"Auditory",36,,0,"male",29,4,6,36,19,"NA","target",0.6666666667
"egenskap",4181,"Auditory",24,,0,"female",74,4,5,36,0,35,"target",0.6666666667
"egenskap",7479,"Auditory",32,,0,"male",25,4,11,38,34,43,"target",0.6666666667
"egenskap",6599,"Auditory",24,,0,"female",10,2,4,9,12,6,"target",0.6666666667
"egenskap",6131,"Auditory",41,"mikroskop",0,"female",46,3,8,37,9,20,"target",0.6666666667
"egenskap",4932,"Auditory",37,"irgendwo",0,"female",16,2,8,32,19,29,"target",0.6666666667
"egenskap",6537,"Auditory",10,,0,"female",35,3,7,35,24,41,"target",0.6666666667
"egenskap",3836,"Auditory",14,,0,"female",66,4,9,35,20,29,"target",0.6666666667
"egenskap",1232,"Auditory",25,,0,"male",24,4,5,32,8,34,"target",0.6666666667
"egenskap",6780,"Auditory",30,,0,"male",68,4,7,40,21,36,"target",0.6666666667
"egenskap",9442,"Auditory",1,,0,"female",23,2,6,32,27,34,"target",0.6666666667
"egenskap",2654,"Auditory",34,"irgendetwas",0,"female",41,2,6,33,15,24,"target",0.6666666667
"egenskap",6618,"Auditory",13,,0,"male",44,1,4,33,7,29,"target",0.6666666667
"egenskap",3172,"Auditory",24,,0,"male",16,2,8,23,17,19,"target",0.6666666667
"egenskap",5885,"Auditory",9,,0,"male",62,2,8,37,13,36,"target",0.6666666667
"egenskap",4650,"Auditory",38,,0,"female",48,4,8,41,21,41,"target",0.6666666667
"egenskap",2795,"Auditory",19,,0,"female",70,2,7,37,7,7,"target",0.6666666667
"egenskap",288,"Auditory",44,,0,"male",28,4,9,35,24,39,"target",0.6666666667
"egenskap",1644,"Auditory",1,,0,"female",45,3,6,34,19,32,"target",0.6666666667
"egenskap",675,"Auditory",46,,0,"male",30,3,7,29,23,28,"target",0.6666666667
"egenskap",5491,"Auditory",47,,0,"female",41,4,7,35,32,43,"target",0.6666666667
"egenskap",6329,"Auditory",47,,0,"female",56,3,6,37,21,42,"target",0.6666666667
"egenskap",8531,"Auditory",34,,0,"female",52,4,8,36,30,31,"target",0.6666666667
"egenskap",9318,"Auditory",10,"irgendwer",0,"male",72,2,6,34,9,19,"target",0.6666666667
"egenskap",8706,"Auditory",49,"jeden tag",0,"male",70,3,7,34,7,15,"target",0.6666666667
"egenskap",3843,"Auditory",10,,0,"male",70,4,5,34,17,10,"target",0.6666666667
"egenskap",7794,"Auditory",17,,0,"male",64,3,6,36,10,38,"target",0.6666666667
"egenskap",9490,"Auditory",16,,0,"female",39,2,9,35,21,32,"target",0.6666666667
"egenskap",3454,"Auditory",34,,0,"male",10,2,5,23,9,11,"target",0.6666666667
"egenskap",8707,"Auditory",32,,0,"female",63,3,4,35,6,34,"target",0.6666666667
"egenskap",6760,"Auditory",7,,0,"male",52,4,7,34,27,39,"target",0.6666666667
"egenskap",4274,"Auditory",10,,0,"male",70,3,9,38,18,34,"target",0.6666666667
"egenskap",6150,"Auditory",11,,0,"male",63,6,6,36,18,31,"target",0.6666666667
"egenskap",9509,"Auditory",41,,0,"male",73,3,7,37,14,38,"target",0.6666666667
"egenskap",1312,"Auditory",3,,0,"male",77,2,6,32,2,9,"target",0.6666666667
"egenskap",4675,"Auditory",34,,0,"male",71,2,6,33,3,17,"target",0.6666666667
"egenskap",5153,"Auditory",15,,0,"female",51,3,6,37,18,37,"target",0.6666666667
"egenskap",3558,"Auditory",30,,0,"male",10,2,3,4,14,9,"target",0.6666666667
"egenskap",6448,"Auditory",14,,0,"female",11,2,6,7,22,8,"target",0.6666666667
"egenskap",9912,"Auditory",7,,0,"male",10,2,4,9,14,9,"target",0.6666666667
"egenskap",7164,"Auditory",14,,0,"male",10,1,2,4,19,5,"target",0.6666666667
"egenskap",8373,"Auditory",17,"Eigenschaft",1,"female",30,6,8,36,19,42,"target",0.6666666667
"egenskap",78,"Auditory",33,"Regenmantel",0,"female",47,3,8,33,26,27,"target",0.6666666667
"egenskap",3494,"Auditory",2,"irgendwo",0,"female",46,4,5,32,22,28,"target",0.6666666667
"egenskap",5901,"Auditory",35,,0,"male",15,2,6,30,23,33,"target",0.6666666667
"egenskap",8385,"Auditory",45,,0,"female",69,2,4,28,7,26,"target",0.6666666667
"egenskap",2151,"Auditory",5,,0,"female",26,4,11,32,28,33,"target",0.6666666667
"egenskap",7744,"Auditory",48,,0,"male",11,2,2,6,18,9,"target",0.6666666667
"egenskap",5755,"Auditory",36,,0,"male",16,4,6,36,29,38,"target",0.6666666667
"egenskap",527,"Auditory",14,,0,"male",71,2,8,34,15,35,"target",0.6666666667
"egenskap",5277,"Auditory",19,,0,"male",27,3,7,29,29,"NA","target",0.6666666667
"egenskap",7540,"Auditory",41,,0,"female",59,2,5,31,13,29,"target",0.6666666667
"egenskap",1350,"Auditory",16,,0,"male",43,4,10,38,31,38,"target",0.6666666667
"egenskap",1668,"Auditory",38,,0,"female",37,3,6,35,21,37,"target",0.6666666667
"egenskap",9193,"Auditory",16,,0,"female",25,9,6,32,20,38,"target",0.6666666667
"egenskap",230,"Auditory",6,,0,"male",84,4,7,37,20,31,"target",0.6666666667
"egenskap",2909,"Auditory",22,,0,"male",58,2,8,34,9,16,"target",0.6666666667
"egenskap",6800,"Auditory",30,,0,"female",28,4,6,31,13,"NA","target",0.6666666667
"egenskap",9219,"Auditory",11,,0,"male",11,1,6,11,9,13,"target",0.6666666667
"egenskap",3566,"Auditory",46,,0,"female",29,3,10,34,19,39,"target",0.6666666667
"egenskap",8805,"Auditory",37,,0,"male",70,4,4,35,22,35,"target",0.6666666667
"egenskap",9861,"Auditory",9,"irgendwo",0,"male",24,4,7,36,25,41,"target",0.6666666667
"egenskap",2290,"Auditory",35,"irgenskop",0,"male",58,2,5,36,0,33,"target",0.6666666667
"egenskap",6544,"Auditory",24,,0,"female",16,4,6,29,25,27,"target",0.6666666667
"egenskap",8760,"Auditory",7,,0,"male",82,2,7,37,7,22,"target",0.6666666667
"egenskap",3071,"Auditory",15,,0,"female",48,3,7,26,24,28,"target",0.6666666667
"egenskap",4369,"Auditory",42,,0,"female",41,4,10,34,29,33,"target",0.6666666667
"egenskap",717,"Auditory",7,"irgendetwas",0,"female",15,2,6,29,21,25,"target",0.6666666667
"egenskap",7337,"Auditory",41,,0,"female",49,3,5,36,19,30,"target",0.6666666667
"egenskap",7569,"Auditory",2,,0,"male",10,1,7,4,8,6,"target",0.6666666667
"egenskap",8578,"Auditory",19,,0,"male",11,2,6,9,20,17,"target",0.6666666667
"egenskap",545,"Auditory",32,,0,"female",16,3,4,29,21,25,"target",0.6666666667
"egenskap",5290,"Auditory",23,,0,"female",10,2,6,20,4,10,"target",0.6666666667
"egenskap",3859,"Auditory",10,,0,"female",24,5,9,35,21,44,"target",0.6666666667
"egenskap",3204,"Auditory",9,,0,"female",15,2,9,25,23,28,"target",0.6666666667
"egenskap",8667,"Auditory",35,,0,"female",27,3,6,33,33,44,"target",0.6666666667
"egenskap",2493,"Auditory",20,,0,"male",16,2,4,22,18,27,"target",0.6666666667
"egenskap",134,"Auditory",17,,0,"male",33,3,6,32,24,24,"target",0.6666666667
"egenskap",7601,"Auditory",16,,0,"female",38,3,9,36,22,39,"target",0.6666666667
"egenskap",5916,"Auditory",4,,0,"female",11,2,9,6,29,18,"target",0.6666666667
"egenskap",6164,"Auditory",46,,0,"male",10,1,5,8,13,29,"target",0.6666666667
"egenskap",1976,"Auditory",37,,0,"male",11,1,3,15,18,9,"target",0.6666666667
"egenskap",4854,"Auditory",19,,0,"male",86,3,7,34,8,9,"target",0.6666666667
"egenskap",3270,"Auditory",35,,0,"female",36,5,9,36,17,42,"target",0.6666666667
"egenskap",2384,"Auditory",9,,0,"female",27,2,7,36,22,36,"target",0.6666666667
"egenskap",8477,"Auditory",49,,0,"female",42,3,8,36,25,26,"target",0.6666666667
"egenskap",6510,"Auditory",13,,0,"female",41,2,8,34,30,40,"target",0.6666666667
"egenskap",7859,"Auditory",26,,0,"female",62,4,5,35,11,28,"target",0.6666666667
"egenskap",9093,"Auditory",16,"irgendwas",0,"female",15,3,6,18,23,21,"target",0.6666666667
"egenskap",8968,"Auditory",2,,0,"male",25,2,6,31,21,26,"target",0.6666666667
"egenskap",9781,"Auditory",45,,0,"male",43,4,12,34,35,37,"target",0.6666666667
"egenskap",7886,"Auditory",25,,0,"female",10,1,6,27,26,31,"target",0.6666666667
"egenskap",6832,"Auditory",27,,0,"female",53,4,8,36,20,33,"target",0.6666666667
"egenskap",8443,"Auditory",50,,0,"female",71,5,5,33,0,36,"target",0.6666666667
"egenskap",5566,"Auditory",28,"irgendwo",0,"female",42,4,4,32,6,31,"target",0.6666666667
"egenskap",8927,"Auditory",24,,0,"male",59,5,5,36,9,32,"target",0.6666666667
"egenskap",3125,"Auditory",16,"irgendwo",0,"male",12,1,4,20,15,14,"target",0.6666666667
"egenskap",7269,"Auditory",35,,0,"male",25,5,12,35,24,36,"target",0.6666666667
"egenskap",3704,"Auditory",13,,0,"male",72,4,5,35,26,40,"target",0.6666666667
"egenskap",1401,"Auditory",41,,0,"male",59,4,10,38,21,39,"target",0.6666666667
"egenskap",9913,"Auditory",3,,0,"female",40,3,8,29,17,17,"target",0.6666666667
"egenskap",7165,"Auditory",40,,0,"male",16,3,6,32,18,34,"target",0.6666666667
"egenskap",776,"Auditory",44,,0,"female",40,2,6,29,11,6,"target",0.6666666667
"egenskap",5584,"Auditory",34,,0,"female",30,4,9,37,29,39,"target",0.6666666667
"egenskap",3434,"Auditory",12,,0,"female",37,3,3,37,17,39,"target",0.6666666667
"egenskap",4432,"Auditory",17,,0,"female",16,3,6,29,18,32,"target",0.6666666667
"egenskap",9275,"Auditory",39,,0,"male",72,3,7,35,9,15,"target",0.6666666667
"egenskap",9513,"Auditory",32,,0,"male",10,1,5,14,5,10,"target",0.6666666667
"egenskap",3914,"Auditory",21,,0,"female",11,3,6,12,11,3,"target",0.6666666667
"egenskap",5997,"Auditory",42,,0,"female",33,4,8,37,23,41,"target",0.6666666667
"egenskap",1936,"Auditory",47,,0,"male",60,4,7,36,24,41,"target",0.6666666667
"egenskap",9555,"Auditory",30,,0,"male",51,3,6,34,14,36,"target",0.6666666667
"egenskap",8763,"Auditory",4,,0,"female",40,2,4,27,26,13,"target",0.6666666667
"egenskap",4155,"Auditory",39,,0,"female",33,4,6,35,27,42,"target",0.6666666667
"egenskap",1830,"Auditory",31,,0,"male",15,3,5,18,5,22,"target",0.6666666667
"egenskap",6178,"Auditory",11,"irgendwo",0,"female",15,2,4,25,27,21,"target",0.6666666667
"egenskap",5449,"Auditory",12,,0,"female",32,2,6,34,27,41,"target",0.6666666667
"egenskap",6516,"Auditory",38,,0,"male",10,1,3,7,6,13,"target",0.6666666667
"egenskap",1404,"Auditory",4,,0,"female",23,3,6,29,27,29,"target",0.6666666667
"egenskap",550,"Auditory",43,,0,"female",52,3,5,35,15,27,"target",0.6666666667
"egenskap",2196,"Auditory",48,,0,"female",67,4,6,35,22,36,"target",0.6666666667
"egenskap",2271,"Auditory",32,,0,"female",26,4,8,35,28,43,"target",0.6666666667
"egenskap",3121,"Auditory",1,,0,"female",15,2,5,20,22,34,"target",0.6666666667
"egenskap",7215,"Auditory",33,,0,"male",74,3,4,34,13,21,"target",0.6666666667
"egenskap",1076,"Auditory",38,"irgendwo",0,"male",14,3,9,30,32,23,"target",0.6666666667
"egenskap",3691,"Auditory",30,"irgendwann",0,"female",59,3,8,35,18,38,"target",0.6666666667
"egenskap",8942,"Auditory",23,"irgendwie",0,"male",32,3,6,35,25,42,"target",0.6666666667
"egenskap",4420,"Auditory",46,,0,"female",47,2,5,29,7,28,"target",0.6666666667
"egenskap",552,"Auditory",44,"irgendwo",0,"female",56,3,6,36,24,30,"target",0.6666666667
"egenskap",6264,"Auditory",11,,0,"female",33,5,6,34,17,34,"target",0.6666666667
"egenskap",8788,"Auditory",11,"eigenschaft",1,"male",35,3,9,37,29,42,"target",0.6666666667
"egenskap",1897,"Auditory",27,,0,"male",33,8,5,31,16,30,"target",0.6666666667
"egenskap",8509,"Auditory",38,"irgenwo",0,"male",68,3,5,34,10,18,"target",0.6666666667
"egenskap",6039,"Auditory",39,,0,"female",59,3,8,31,3,21,"target",0.6666666667
"egenskap",7616,"Auditory",46,,0,"female",11,2,6,13,2,15,"target",0.6666666667
"egenskap",6532,"Auditory",1,,0,"male",81,6,3,37,10,31,"target",0.6666666667
"egenskap",7098,"Auditory",18,,0,"female",62,1,2,35,1,37,"target",0.6666666667
"egenskap",8094,"Auditory",39,,0,"male",56,3,7,37,19,33,"target",0.6666666667
"egenskap",5362,"Auditory",24,,0,"male",33,3,4,35,20,43,"target",0.6666666667
"egenskap",8798,"Auditory",50,,0,"male",15,2,5,20,18,14,"target",0.6666666667
"egenskap",6843,"Auditory",18,"irgendwo",0,"male",71,2,6,31,4,28,"target",0.6666666667
"egenskap",9802,"Auditory",47,,0,"female",28,4,6,34,18,37,"target",0.6666666667
"egenskap",1034,"Auditory",42,"irgendwas",0,"female",51,3,6,32,23,19,"target",0.6666666667
"egenskap",4137,"Auditory",27,,0,"female",60,4,5,34,7,33,"target",0.6666666667
"egenskap",7330,"Auditory",16,"irgendwo",0,"female",68,4,8,37,12,37,"target",0.6666666667
"egenskap",6215,"Auditory",18,,0,"male",72,4,7,38,19,38,"target",0.6666666667
"egenskap",7921,"Auditory",40,,0,"female",15,4,6,27,26,31,"target",0.6666666667
"egenskap",3357,"Auditory",42,,0,"female",44,3,5,34,18,31,"target",0.6666666667
"egenskap",5731,"Auditory",44,,0,"female",76,3,6,38,16,41,"target",0.6666666667
"egenskap",5621,"Auditory",39,,0,"female",30,5,7,33,26,41,"target",0.6666666667
"elev",3494,"Auditory",43,"Schüler",1,"female",46,4,5,32,22,28,"target",0.25
"elev",1264,"Auditory",25,,0,"male",12,1,5,17,19,11,"target",0.25
"elev",3558,"Auditory",1,,0,"male",10,2,3,4,14,9,"target",0.25
"elev",326,"Auditory",16,"Schüler",1,"female",32,3,6,35,19,32,"target",0.25
"elev",447,"Auditory",8,,0,"female",53,3,8,34,16,30,"target",0.25
"elev",7479,"Auditory",42,,0,"male",25,4,11,38,34,43,"target",0.25
"elev",6780,"Auditory",25,,0,"male",68,4,7,40,21,36,"target",0.25
"elev",5901,"Auditory",42,,0,"male",15,2,6,30,23,33,"target",0.25
"elev",8674,"Auditory",23,"schüler",1,"female",63,3,6,31,23,20,"target",0.25
"elev",9490,"Auditory",4,,0,"female",39,2,9,35,21,32,"target",0.25
"elev",9318,"Auditory",19,,0,"male",72,2,6,34,9,19,"target",0.25
"elev",1644,"Auditory",39,,0,"female",45,3,6,34,19,32,"target",0.25
"elev",8699,"Auditory",11,,0,"female",80,4,5,36,12,30,"target",0.25
"elev",9442,"Auditory",34,,0,"female",23,2,6,32,27,34,"target",0.25
"elev",64,"Auditory",9,,0,"female",27,4,7,34,28,42,"target",0.25
"elev",3172,"Auditory",16,,0,"male",16,2,8,23,17,19,"target",0.25
"elev",675,"Auditory",44,"elf",0,"male",30,3,7,29,23,28,"target",0.25
"elev",6537,"Auditory",27,,0,"female",35,3,7,35,24,41,"target",0.25
"elev",5180,"Auditory",43,,0,"male",65,5,6,38,11,34,"target",0.25
"elev",7744,"Auditory",38,,0,"male",11,2,2,6,18,9,"target",0.25
"elev",5153,"Auditory",28,,0,"female",51,3,6,37,18,37,"target",0.25
"elev",6131,"Auditory",26,,0,"female",46,3,8,37,9,20,"target",0.25
"elev",2290,"Auditory",44,"illiev",0,"male",58,2,5,36,0,33,"target",0.25
"elev",7540,"Auditory",8,,0,"female",59,2,5,31,13,29,"target",0.25
"elev",3204,"Auditory",23,,0,"female",15,2,9,25,23,28,"target",0.25
"elev",5885,"Auditory",24,,0,"male",62,2,8,37,13,36,"target",0.25
"elev",9219,"Auditory",17,,0,"male",11,1,6,11,9,13,"target",0.25
"elev",3843,"Auditory",31,,0,"male",70,4,5,34,17,10,"target",0.25
"elev",4566,"Auditory",7,,0,"female",11,3,6,17,15,10,"target",0.25
"elev",4650,"Auditory",10,,0,"female",48,4,8,41,21,41,"target",0.25
"elev",6150,"Auditory",37,,0,"male",63,6,6,36,18,31,"target",0.25
"elev",5491,"Auditory",38,"elf",0,"female",41,4,7,35,32,43,"target",0.25
"elev",2285,"Auditory",15,"elf",0,"male",51,2,7,34,32,35,"target",0.25
"elev",1570,"Auditory",40,,0,"male",29,4,6,36,19,"NA","target",0.25
"elev",2846,"Auditory",15,,0,"female",11,3,6,4,15,6,"target",0.25
"elev",5277,"Auditory",45,,0,"male",27,3,7,29,29,"NA","target",0.25
"elev",2795,"Auditory",30,,0,"female",70,2,7,37,7,7,"target",0.25
"elev",7794,"Auditory",43,,0,"male",64,3,6,36,10,38,"target",0.25
"elev",527,"Auditory",25,"elend",0,"male",71,2,8,34,15,35,"target",0.25
"elev",8706,"Auditory",30,,0,"male",70,3,7,34,7,15,"target",0.25
"elev",5566,"Auditory",47,,0,"female",42,4,4,32,6,31,"target",0.25
"elev",2909,"Auditory",7,,0,"male",58,2,8,34,9,16,"target",0.25
"elev",6800,"Auditory",28,,0,"female",28,4,6,31,13,"NA","target",0.25
"elev",7165,"Auditory",38,,0,"male",16,3,6,32,18,34,"target",0.25
"elev",78,"Auditory",44,,0,"female",47,3,8,33,26,27,"target",0.25
"elev",1312,"Auditory",34,,0,"male",77,2,6,32,2,9,"target",0.25
"elev",1350,"Auditory",10,,0,"male",43,4,10,38,31,38,"target",0.25
"elev",5916,"Auditory",44,,0,"female",11,2,9,6,29,18,"target",0.25
"elev",9275,"Auditory",29,,0,"male",72,3,7,35,9,15,"target",0.25
"elev",6544,"Auditory",6,,0,"female",16,4,6,29,25,27,"target",0.25
"elev",8927,"Auditory",34,,0,"male",59,5,5,36,9,32,"target",0.25
"elev",7164,"Auditory",4,,0,"male",10,1,2,4,19,5,"target",0.25
"elev",9193,"Auditory",13,,0,"female",25,9,6,32,20,38,"target",0.25
"elev",3836,"Auditory",10,,0,"female",66,4,9,35,20,29,"target",0.25
"elev",7569,"Auditory",26,,0,"male",10,1,7,4,8,6,"target",0.25
"elev",1401,"Auditory",10,,0,"male",59,4,10,38,21,39,"target",0.25
"elev",8578,"Auditory",15,,0,"male",11,2,6,9,20,17,"target",0.25
"elev",9509,"Auditory",44,,0,"male",73,3,7,37,14,38,"target",0.25
"elev",8707,"Auditory",18,,0,"female",63,3,4,35,6,34,"target",0.25
"elev",6760,"Auditory",18,,0,"male",52,4,7,34,27,39,"target",0.25
"elev",1232,"Auditory",37,,0,"male",24,4,5,32,8,34,"target",0.25
"elev",8968,"Auditory",9,,0,"male",25,2,6,31,21,26,"target",0.25
"elev",8760,"Auditory",45,,0,"male",82,2,7,37,7,22,"target",0.25
"elev",134,"Auditory",9,"elf",0,"male",33,3,6,32,24,24,"target",0.25
"elev",8531,"Auditory",20,,0,"female",52,4,8,36,30,31,"target",0.25
"elev",717,"Auditory",14,,0,"female",15,2,6,29,21,25,"target",0.25
"elev",3566,"Auditory",23,,0,"female",29,3,10,34,19,39,"target",0.25
"elev",6448,"Auditory",40,,0,"female",11,2,6,7,22,8,"target",0.25
"elev",6552,"Auditory",20,"allein",0,"female",15,6,10,33,30,33,"target",0.25
"elev",545,"Auditory",8,,0,"female",16,3,4,29,21,25,"target",0.25
"elev",776,"Auditory",19,,0,"female",40,2,6,29,11,6,"target",0.25
"elev",8805,"Auditory",14,,0,"male",70,4,4,35,22,35,"target",0.25
"elev",6510,"Auditory",34,,0,"female",41,2,8,34,30,40,"target",0.25
"elev",4274,"Auditory",5,,0,"male",70,3,9,38,18,34,"target",0.25
"elev",8385,"Auditory",2,,0,"female",69,2,4,28,7,26,"target",0.25
"elev",3691,"Auditory",48,"glauben",0,"female",59,3,8,35,18,38,"target",0.25
"elev",3071,"Auditory",47,,0,"female",48,3,7,26,24,28,"target",0.25
"elev",1668,"Auditory",15,,0,"female",37,3,6,35,21,37,"target",0.25
"elev",6164,"Auditory",27,,0,"male",10,1,5,8,13,29,"target",0.25
"elev",8443,"Auditory",16,"eine Lehre",0,"female",71,5,5,33,0,36,"target",0.25
"elev",2196,"Auditory",38,,0,"female",67,4,6,35,22,36,"target",0.25
"elev",9022,"Auditory",35,,0,"female",65,2,7,33,12,29,"target",0.25
"elev",5997,"Auditory",49,,0,"female",33,4,8,37,23,41,"target",0.25
"elev",2384,"Auditory",26,,0,"female",27,2,7,36,22,36,"target",0.25
"elev",3859,"Auditory",14,,0,"female",24,5,9,35,21,44,"target",0.25
"elev",7859,"Auditory",13,,0,"female",62,4,5,35,11,28,"target",0.25
"elev",9913,"Auditory",20,,0,"female",40,3,8,29,17,17,"target",0.25
"elev",4420,"Auditory",31,,0,"female",47,2,5,29,7,28,"target",0.25
"elev",6599,"Auditory",32,,0,"female",10,2,4,9,12,6,"target",0.25
"elev",7601,"Auditory",41,,0,"female",38,3,9,36,22,39,"target",0.25
"elev",3270,"Auditory",41,,0,"female",36,5,9,36,17,42,"target",0.25
"elev",7215,"Auditory",46,,0,"male",74,3,4,34,13,21,"target",0.25
"elev",9513,"Auditory",19,,0,"male",10,1,5,14,5,10,"target",0.25
"elev",3914,"Auditory",38,,0,"female",11,3,6,12,11,3,"target",0.25
"elev",9912,"Auditory",40,,0,"male",10,2,4,9,14,9,"target",0.25
"elev",7269,"Auditory",6,,0,"male",25,5,12,35,24,36,"target",0.25
"elev",5290,"Auditory",39,,0,"female",10,2,6,20,4,10,"target",0.25
"elev",5584,"Auditory",7,,0,"female",30,4,9,37,29,39,"target",0.25
"elev",8942,"Auditory",46,,0,"male",32,3,6,35,25,42,"target",0.25
"elev",1830,"Auditory",22,,0,"male",15,3,5,18,5,22,"target",0.25
"elev",6178,"Auditory",15,"glauben",0,"female",15,2,4,25,27,21,"target",0.25
"elev",5755,"Auditory",37,,0,"male",16,4,6,36,29,38,"target",0.25
"elev",8788,"Auditory",6,"elf",0,"male",35,3,9,37,29,42,"target",0.25
"elev",4675,"Auditory",24,,0,"male",71,2,6,33,3,17,"target",0.25
"elev",8667,"Auditory",43,,0,"female",27,3,6,33,33,44,"target",0.25
"elev",1034,"Auditory",29,,0,"female",51,3,6,32,23,19,"target",0.25
"elev",5621,"Auditory",43,,0,"female",30,5,7,33,26,41,"target",0.25
"elev",6516,"Auditory",30,,0,"male",10,1,3,7,6,13,"target",0.25
"elev",2654,"Auditory",33,,0,"female",41,2,6,33,15,24,"target",0.25
"elev",3704,"Auditory",9,"geliebt",0,"male",72,4,5,35,26,40,"target",0.25
"elev",230,"Auditory",22,,0,"male",84,4,7,37,20,31,"target",0.25
"elev",4854,"Auditory",39,,0,"male",86,3,7,34,8,9,"target",0.25
"elev",3357,"Auditory",37,,0,"female",44,3,5,34,18,31,"target",0.25
