"Stimulus","Subject","Hand","Session","Block","Mode","Trial","Response","RT","Translation","Correct","Spoken","Written","SpokenProfile","WrittenProfile","Sequence","PositionInSession","Sex","Age","L1","OtherLanguages","NrLang","DS.Span","DS.Total","WST.Right","WST.Wrong","Raven.Right","English.Total","English.MC","English.Cloze","LDT.Hits","LDT.FalseAlarms","LDT.WordRT","LDT.NonwordRT","LDT.APrime","LDT.AverageRT","Simon.CorrectCongruent","Simon.CorrectIncongruent","Simon.CongruentRT","Simon.IncongruentRT","Simon.RTRatio","Simon.RTDifference","HD_LV_Niveau","HD_HV_Niveau","FR_LV_Niveau","FR_HV_Niveau","EN_LV_Niveau","EN_HV_Niveau","ProfileRight","zEnglish.MC","zEnglish.Cloze","English.Overall","Nonresponses","Status","Duration","Swedish","German","English","French","EnglishCognate","SwedishVoc","GermanVoc","EnglishVoc","FrenchVoc","SwedishCons","GermanCons","EnglishCons","FrenchCons","LevGer","LevEng","LevFre","ClosestCognate","MinLev","LevGerCons","LevEngCons","LevFreCons","ClosestCognateCons","MinLevCons","LevGerVoc","LevEngVoc","LevFreVoc","ClosestCognateVoc","MinLevVoc","FreqGerman","FreqEnglish","FreqFrench","FreqTot","FrenchFreq","EnglishFreq","GermanFreq"
"markvardig","3172","right",1,2,"Auditory",3,"yes",3294,"merkwürdig","1",14,12,0,0,"CADB",1,"male",16,"monolingual","English, French",2,6,8,23,0,17,19,8,11,1,0,326.5,432,1,379.25,1,1,420,413.5,0.9845238095,-6.5,4,5,1,1,3,3,FALSE,-1.2274562977,-0.538052596,-1.7655088936,90,"target",1122,"mErkvEdig","mErkvyrdig",NA,NA,"no","-E-E-i-","-E-y-i-",NA,NA,"m-rkv-d-g","m-rkv-rd-g",NA,NA,0.2,1,1,"mErkvyrdig",0.2,0.1,1,1,"m-rkv-rd-g",0.1,0.1428571429,1,1,"-E-y-i-",0.1428571429,36.62,0,0,36.62,NA,NA,"merkwurdig"
"markvardig","7601","right",1,2,"Auditory",31,"yes",1904,"merkwürdig","1",17,22,0,0,"DBCA",3,"female",38,"monolingual","English, French, Italian",3,6,9,36,0,22,39,20,19,1,0,492,501,1,496.5,0.9285714286,1,324,379,1.1697530864,55,6,6,2,2,3,3,FALSE,1.3737755914,0.6452933196,2.019068911,90,"target",1122,"mErkvEdig","mErkvyrdig",NA,NA,"no","-E-E-i-","-E-y-i-",NA,NA,"m-rkv-d-g","m-rkv-rd-g",NA,NA,0.2,1,1,"mErkvyrdig",0.2,0.1,1,1,"m-rkv-rd-g",0.1,0.1428571429,1,1,"-E-y-i-",0.1428571429,36.62,0,0,36.62,NA,NA,"merkwurdig"
"markvardig","447","right",1,2,"Auditory",45,"no",1649,"","0",22,25,0,0,"DACB",3,"female",53,"monolingual","English, French, Italian",3,5,8,34,0,16,30,13,17,1,0.15,296,637,0.9625,466.5,1,1,506,533,1.0533596838,27,6,6,2,2,2,2,FALSE,-0.1436096772,0.3494568407,0.2058471635,90,"target",1122,"mErkvEdig","mErkvyrdig",NA,NA,"no","-E-E-i-","-E-y-i-",NA,NA,"m-rkv-d-g","m-rkv-rd-g",NA,NA,0.2,1,1,"mErkvyrdig",0.2,0.1,1,1,"m-rkv-rd-g",0.1,0.1428571429,1,1,"-E-y-i-",0.1428571429,36.62,0,0,36.62,NA,NA,"merkwurdig"
"markvardig","2493","right",1,2,"Auditory",33,"no",1609,"","0",16,17,0,0,"BDAC",4,"male",16,"monolingual","English, French",2,3,4,22,3,18,27,13,14,1,0,368.5,601,1,484.75,0.9285714286,1,359,350,0.9749303621,-9,6,6,3,2,3,3,FALSE,-0.1436096772,-0.0942978776,-0.2379075549,90,"target",1122,"mErkvEdig","mErkvyrdig",NA,NA,"no","-E-E-i-","-E-y-i-",NA,NA,"m-rkv-d-g","m-rkv-rd-g",NA,NA,0.2,1,1,"mErkvyrdig",0.2,0.1,1,1,"m-rkv-rd-g",0.1,0.1428571429,1,1,"-E-y-i-",0.1428571429,36.62,0,0,36.62,NA,NA,"merkwurdig"
"markvardig","5566","left",1,2,"Auditory",48,"no",14908,"","0",22,28,1,0,"DACB",3,"female",42,"monolingual","English, French, Italian, Dutch",4,3,4,32,6,6,31,16,15,0.95,0.05,231,855,0.9736842105,543,1,0.9285714286,349.5,455,1.3018597997,105.5,4,6,3,3,4,3,TRUE,0.5066982951,0.0536203618,0.5603186569,90,"target",1122,"mErkvEdig","mErkvyrdig",NA,NA,"no","-E-E-i-","-E-y-i-",NA,NA,"m-rkv-d-g","m-rkv-rd-g",NA,NA,0.2,1,1,"mErkvyrdig",0.2,0.1,1,1,"m-rkv-rd-g",0.1,0.1428571429,1,1,"-E-y-i-",0.1428571429,36.62,0,0,36.62,NA,NA,"merkwurdig"
"markvardig","776","right",2,2,"Auditory",23,"no",2224,"","0",13,10,0,0,"ACBD",2,"female",40,"bilingual","English, Italian",2,4,6,29,13,11,6,6,0,1,0.35,428.5,1601,0.9125,1014.75,1,1,469,512.5,1.092750533,43.5,6,6,1,1,1,1,FALSE,-1.6609949459,-2.1651532298,-3.8261481756,90,"target",1122,"mErkvEdig","mErkvyrdig",NA,NA,"no","-E-E-i-","-E-y-i-",NA,NA,"m-rkv-d-g","m-rkv-rd-g",NA,NA,0.2,1,1,"mErkvyrdig",0.2,0.1,1,1,"m-rkv-rd-g",0.1,0.1428571429,1,1,"-E-y-i-",0.1428571429,36.62,0,0,36.62,NA,NA,"merkwurdig"
"markvardig","6760","right",1,2,"Auditory",14,"yes",2607,"merkwürdig","1",27,23,0,0,"BCAD",2,"male",52,"monolingual","English, French, Italian, Spanish",4,5,7,34,0,27,39,18,21,0.95,0,334,382.5,0.9875,358.25,1,0.9285714286,483.5,452,0.9348500517,-31.5,6,6,3,3,5,4,FALSE,0.9402369433,0.9411297984,1.8813667417,90,"target",1122,"mErkvEdig","mErkvyrdig",NA,NA,"no","-E-E-i-","-E-y-i-",NA,NA,"m-rkv-d-g","m-rkv-rd-g",NA,NA,0.2,1,1,"mErkvyrdig",0.2,0.1,1,1,"m-rkv-rd-g",0.1,0.1428571429,1,1,"-E-y-i-",0.1428571429,36.62,0,0,36.62,NA,NA,"merkwurdig"
"markvardig","7098","right",1,1,"Auditory",11,"yes",3449,"f ","0",19,23,0,0,"ACBD",2,"female",62,"monolingual","English",1,2,2,35,2,1,37,14,23,1,0.05,231,445,0.9875,338,1,1,466.5,546.5,1.1714898178,80,6,6,1,1,3,3,FALSE,0.0731596469,1.2369662773,1.3101259242,90,"target",1122,"mErkvEdig","mErkvyrdig",NA,NA,"no","-E-E-i-","-E-y-i-",NA,NA,"m-rkv-d-g","m-rkv-rd-g",NA,NA,0.2,1,1,"mErkvyrdig",0.2,0.1,1,1,"m-rkv-rd-g",0.1,0.1428571429,1,1,"-E-y-i-",0.1428571429,36.62,0,0,36.62,NA,NA,"merkwurdig"
"markvardig","9490","left",2,2,"Auditory",40,"yes",2767,"merkwürdig","1",25,26,2,0,"DACB",3,"female",39,"monolingual","English, French",2,6,9,35,1,21,32,15,17,0.9,0.05,300.5,518,0.9597953216,409.25,1,0.9285714286,405,448,1.1061728395,43,6,6,2,3,4,4,TRUE,0.289928971,0.3494568407,0.6393858116,90,"target",1122,"mErkvEdig","mErkvyrdig",NA,NA,"no","-E-E-i-","-E-y-i-",NA,NA,"m-rkv-d-g","m-rkv-rd-g",NA,NA,0.2,1,1,"mErkvyrdig",0.2,0.1,1,1,"m-rkv-rd-g",0.1,0.1428571429,1,1,"-E-y-i-",0.1428571429,36.62,0,0,36.62,NA,NA,"merkwurdig"
"markvardig","2384","right",1,1,"Auditory",6,"no",1570,"","0",17,19,1,0,"DACB",3,"female",27,"monolingual","English, French",2,5,7,36,0,22,36,16,20,1,0,271.5,343,1,307.25,1,1,347.5,385,1.1079136691,37.5,6,6,5,5,5,4,TRUE,0.5066982951,0.793211559,1.2999098541,90,"target",1122,"mErkvEdig","mErkvyrdig",NA,NA,"no","-E-E-i-","-E-y-i-",NA,NA,"m-rkv-d-g","m-rkv-rd-g",NA,NA,0.2,1,1,"mErkvyrdig",0.2,0.1,1,1,"m-rkv-rd-g",0.1,0.1428571429,1,1,"-E-y-i-",0.1428571429,36.62,0,0,36.62,NA,NA,"merkwurdig"
"markvardig","1076","right",1,2,"Auditory",13,"yes",2313,"merkwürdig","1",20,15,0,0,"DACB",3,"male",14,"monolingual","English, French",2,6,9,30,1,32,23,12,11,1,0.05,218,326,0.9875,272,0.9285714286,0.9285714286,309,299,0.9676375405,-10,1,1,5,4,5,4,FALSE,-0.3603790013,-0.538052596,-0.8984315973,90,"target",1122,"mErkvEdig","mErkvyrdig",NA,NA,"no","-E-E-i-","-E-y-i-",NA,NA,"m-rkv-d-g","m-rkv-rd-g",NA,NA,0.2,1,1,"mErkvyrdig",0.2,0.1,1,1,"m-rkv-rd-g",0.1,0.1428571429,1,1,"-E-y-i-",0.1428571429,36.62,0,0,36.62,NA,NA,"merkwurdig"
"markvardig","6329","right",1,1,"Auditory",12,"no",3450,"","0",23,26,1,0,"DACB",3,"female",56,"monolingual","English, French, Spanish",3,5,6,37,0,21,42,19,23,1,0,234.5,403,1,318.75,1,0.9285714286,496,519,1.0463709677,23,6,6,5,5,5,5,TRUE,1.1570062673,1.2369662773,2.3939725447,90,"target",1122,"mErkvEdig","mErkvyrdig",NA,NA,"no","-E-E-i-","-E-y-i-",NA,NA,"m-rkv-d-g","m-rkv-rd-g",NA,NA,0.2,1,1,"mErkvyrdig",0.2,0.1,1,1,"m-rkv-rd-g",0.1,0.1428571429,1,1,"-E-y-i-",0.1428571429,36.62,0,0,36.62,NA,NA,"merkwurdig"
"markvardig","9093","right",2,1,"Auditory",34,"yes",1384,"merkwürdig","1",18,14,0,0,"BCAD",2,"female",15,"monolingual","English, French, Spanish",3,4,6,18,0,23,21,10,11,1,0.15,358.5,733,0.9625,545.75,1,0.8571428571,403.5,415.5,1.029739777,12,6,6,3,6,2,3,FALSE,-0.7939176495,-0.538052596,-1.3319702454,90,"target",1122,"mErkvEdig","mErkvyrdig",NA,NA,"no","-E-E-i-","-E-y-i-",NA,NA,"m-rkv-d-g","m-rkv-rd-g",NA,NA,0.2,1,1,"mErkvyrdig",0.2,0.1,1,1,"m-rkv-rd-g",0.1,0.1428571429,1,1,"-E-y-i-",0.1428571429,36.62,0,0,36.62,NA,NA,"merkwurdig"
"markvardig","64","right",1,1,"Auditory",49,"yes",2270,"merkwürdig","1",23,25,1,0,"CADB",1,"female",27,"monolingual","English, French, Italian, Telugu",4,6,7,34,0,28,42,19,23,1,0,327,821.5,1,574.25,0.9285714286,1,415,439,1.0578313253,24,6,6,5,5,6,6,TRUE,1.1570062673,1.2369662773,2.3939725447,90,"target",1122,"mErkvEdig","mErkvyrdig",NA,NA,"no","-E-E-i-","-E-y-i-",NA,NA,"m-rkv-d-g","m-rkv-rd-g",NA,NA,0.2,1,1,"mErkvyrdig",0.2,0.1,1,1,"m-rkv-rd-g",0.1,0.1428571429,1,1,"-E-y-i-",0.1428571429,36.62,0,0,36.62,NA,NA,"merkwurdig"
"markvardig","8760","right",1,1,"Auditory",46,"no",6453,"","0",6,20,0,0,"DACB",3,"male",82,"monolingual","English, French",2,5,7,37,4,7,22,10,12,0.95,0.5,301,895,0.8434210526,598,1,0.9285714286,698.5,635,0.9090909091,-63.5,5,5,1,1,1,1,FALSE,-0.7939176495,-0.3901343565,-1.184052006,90,"target",1122,"mErkvEdig","mErkvyrdig",NA,NA,"no","-E-E-i-","-E-y-i-",NA,NA,"m-rkv-d-g","m-rkv-rd-g",NA,NA,0.2,1,1,"mErkvyrdig",0.2,0.1,1,1,"m-rkv-rd-g",0.1,0.1428571429,1,1,"-E-y-i-",0.1428571429,36.62,0,0,36.62,NA,NA,"merkwurdig"
"markvardig","2271","right",1,1,"Auditory",37,"no",2249,"","0",20,24,0,0,"ADBC",4,"female",26,"bilingual","English, French, Italian, Spanish",4,6,8,35,0,28,43,20,23,1,0,203,263.5,1,233.25,1,1,295,312.5,1.0593220339,17.5,6,6,3,4,6,6,FALSE,1.3737755914,1.2369662773,2.6107418687,90,"target",1122,"mErkvEdig","mErkvyrdig",NA,NA,"no","-E-E-i-","-E-y-i-",NA,NA,"m-rkv-d-g","m-rkv-rd-g",NA,NA,0.2,1,1,"mErkvyrdig",0.2,0.1,1,1,"m-rkv-rd-g",0.1,0.1428571429,1,1,"-E-y-i-",0.1428571429,36.62,0,0,36.62,NA,NA,"merkwurdig"
"markvardig","5180","right",1,2,"Auditory",25,"yes",2325,"merkwürdig","1",14,24,0,0,"CADB",1,"male",65,"bilingual","English, French, Italian, Spanish, Portuguese",5,5,6,38,0,11,34,17,17,1,0.05,311.5,350,0.9875,330.75,1,1,464,516,1.1120689655,52,5,5,5,5,4,4,FALSE,0.7234676192,0.3494568407,1.0729244598,90,"target",1122,"mErkvEdig","mErkvyrdig",NA,NA,"no","-E-E-i-","-E-y-i-",NA,NA,"m-rkv-d-g","m-rkv-rd-g",NA,NA,0.2,1,1,"mErkvyrdig",0.2,0.1,1,1,"m-rkv-rd-g",0.1,0.1428571429,1,1,"-E-y-i-",0.1428571429,36.62,0,0,36.62,NA,NA,"merkwurdig"
"markvardig","2909","right",1,2,"Auditory",10,"no",1526,"","0",6,10,0,0,"ADBC",4,"male",58,"monolingual","English, French",2,6,8,34,8,9,16,6,10,1,0.15,636.5,776,0.9625,706.25,1,1,540.5,683.5,1.2645698427,143,1,1,5,5,6,6,FALSE,-1.6609949459,-0.6859708354,-2.3469657813,90,"target",1122,"mErkvEdig","mErkvyrdig",NA,NA,"no","-E-E-i-","-E-y-i-",NA,NA,"m-rkv-d-g","m-rkv-rd-g",NA,NA,0.2,1,1,"mErkvyrdig",0.2,0.1,1,1,"m-rkv-rd-g",0.1,0.1428571429,1,1,"-E-y-i-",0.1428571429,36.62,0,0,36.62,NA,NA,"merkwurdig"
"markvardig","5290","right",1,2,"Auditory",15,"no",1380,"","0",5,5,0,0,"ACBD",2,"female",10,"bilingual","French, Serbian",2,4,6,20,22,4,10,6,4,1,0.3,390,656.5,0.925,523.25,0.9285714286,1,673,702.5,1.043833581,29.5,6,6,0,0,3,3,FALSE,-1.6609949459,-1.573480272,-3.2344752179,90,"target",1122,"mErkvEdig","mErkvyrdig",NA,NA,"no","-E-E-i-","-E-y-i-",NA,NA,"m-rkv-d-g","m-rkv-rd-g",NA,NA,0.2,1,1,"mErkvyrdig",0.2,0.1,1,1,"m-rkv-rd-g",0.1,0.1428571429,1,1,"-E-y-i-",0.1428571429,36.62,0,0,36.62,NA,NA,"merkwurdig"
"markvardig","6800","right",1,1,"Auditory",29,"no",1763,"","0",20,16,0,1,"BCAD",2,"female",28,"monolingual","English, French, Italian, Spanish",4,5,6,31,0,13,NA,NA,NA,1,0,332,384.5,1,358.25,1,0.9285714286,429,523,1.2191142191,94,6,6,5,5,5,5,TRUE,NA,NA,0.718511292,90,"target",1122,"mErkvEdig","mErkvyrdig",NA,NA,"no","-E-E-i-","-E-y-i-",NA,NA,"m-rkv-d-g","m-rkv-rd-g",NA,NA,0.2,1,1,"mErkvyrdig",0.2,0.1,1,1,"m-rkv-rd-g",0.1,0.1428571429,1,1,"-E-y-i-",0.1428571429,36.62,0,0,36.62,NA,NA,"merkwurdig"
"markvardig","7616","right",1,2,"Auditory",25,"no",2539,"","0",2,6,0,0,"CADB",1,"female",11,"bilingual","English, French",2,4,6,13,10,2,15,7,8,1,0.15,676,884,0.9625,780,0.8571428571,1,520.5,529,1.0163304515,8.5,4,4,2,2,2,2,FALSE,-1.4442256218,-0.9818073143,-2.426032936,90,"target",1122,"mErkvEdig","mErkvyrdig",NA,NA,"no","-E-E-i-","-E-y-i-",NA,NA,"m-rkv-d-g","m-rkv-rd-g",NA,NA,0.2,1,1,"mErkvyrdig",0.2,0.1,1,1,"m-rkv-rd-g",0.1,0.1428571429,1,1,"-E-y-i-",0.1428571429,36.62,0,0,36.62,NA,NA,"merkwurdig"
"markvardig","9219","right",1,1,"Auditory",13,"yes",3619,"Merkwürdig","1",13,11,0,0,"ACBD",2,"male",11,"monolingual","English",1,5,6,11,23,9,13,5,8,0.95,0.1,524,749.5,0.9597953216,636.75,0.9285714286,1,635,595,0.937007874,-40,5,5,1,1,3,3,FALSE,-1.87776427,-0.9818073143,-2.8595715842,90,"target",1122,"mErkvEdig","mErkvyrdig",NA,NA,"no","-E-E-i-","-E-y-i-",NA,NA,"m-rkv-d-g","m-rkv-rd-g",NA,NA,0.2,1,1,"mErkvyrdig",0.2,0.1,1,1,"m-rkv-rd-g",0.1,0.1428571429,1,1,"-E-y-i-",0.1428571429,36.62,0,0,36.62,NA,NA,"merkwurdig"
"markvardig","5153","right",1,1,"Auditory",40,"yes",2927,"merkwürdig","1",25,28,0,0,"ACBD",2,"female",51,"monolingual","English, French, Italian",3,4,6,37,1,18,37,15,22,0.95,0,247,480.5,0.9875,363.75,1,0.9285714286,384,458,1.1927083333,74,6,6,4,4,4,4,FALSE,0.289928971,1.0890480379,1.3789770088,90,"target",1122,"mErkvEdig","mErkvyrdig",NA,NA,"no","-E-E-i-","-E-y-i-",NA,NA,"m-rkv-d-g","m-rkv-rd-g",NA,NA,0.2,1,1,"mErkvyrdig",0.2,0.1,1,1,"m-rkv-rd-g",0.1,0.1428571429,1,1,"-E-y-i-",0.1428571429,36.62,0,0,36.62,NA,NA,"merkwurdig"
"markvardig","7859","right",1,1,"Auditory",40,"yes",4912,"merkwürdig","1",15,16,0,0,"BDAC",4,"female",62,"monolingual","English, French, Italian, Spanish",4,4,5,35,2,11,28,14,14,1,0.15,423,780,0.9625,601.5,1,0.9285714286,558,672,1.2043010753,114,6,6,4,5,4,3,FALSE,0.0731596469,-0.0942978776,-0.0211382308,90,"target",1122,"mErkvEdig","mErkvyrdig",NA,NA,"no","-E-E-i-","-E-y-i-",NA,NA,"m-rkv-d-g","m-rkv-rd-g",NA,NA,0.2,1,1,"mErkvyrdig",0.2,0.1,1,1,"m-rkv-rd-g",0.1,0.1428571429,1,1,"-E-y-i-",0.1428571429,36.62,0,0,36.62,NA,NA,"merkwurdig"
"markvardig","3836","right",1,2,"Auditory",34,"no",4081,"","0",18,14,0,0,"ADBC",4,"female",66,"monolingual","English, French, Italian, Spanish",4,6,9,35,1,20,29,15,14,1,0,308.5,559,1,433.75,1,0.9285714286,491,485,0.9877800407,-6,6,6,5,5,3,3,FALSE,0.289928971,-0.0942978776,0.1956310933,90,"target",1122,"mErkvEdig","mErkvyrdig",NA,NA,"no","-E-E-i-","-E-y-i-",NA,NA,"m-rkv-d-g","m-rkv-rd-g",NA,NA,0.2,1,1,"mErkvyrdig",0.2,0.1,1,1,"m-rkv-rd-g",0.1,0.1428571429,1,1,"-E-y-i-",0.1428571429,36.62,0,0,36.62,NA,NA,"merkwurdig"
"markvardig","4432","right",1,1,"Auditory",18,"no",1568,"","0",16,20,0,0,"CBDA",1,"female",16,"monolingual","English, French, Spanish",3,4,6,29,0,18,32,16,16,0.95,0,280,279.5,0.9875,279.75,0.8571428571,0.8571428571,390,384,0.9846153846,-6,6,6,3,3,4,4,FALSE,0.5066982951,0.2015386012,0.7082368963,90,"target",1122,"mErkvEdig","mErkvyrdig",NA,NA,"no","-E-E-i-","-E-y-i-",NA,NA,"m-rkv-d-g","m-rkv-rd-g",NA,NA,0.2,1,1,"mErkvyrdig",0.2,0.1,1,1,"m-rkv-rd-g",0.1,0.1428571429,1,1,"-E-y-i-",0.1428571429,36.62,0,0,36.62,NA,NA,"merkwurdig"
"markvardig","5449","right",1,2,"Auditory",17,"yes",2470,"merkwürdig","1",23,24,1,0,"DACB",3,"female",32,"monolingual","English, French",2,4,6,34,0,27,41,18,23,1,0,261,388.5,1,324.75,1,1,469,537.5,1.1460554371,68.5,6,6,2,2,4,4,TRUE,0.9402369433,1.2369662773,2.1772032206,90,"target",1122,"mErkvEdig","mErkvyrdig",NA,NA,"no","-E-E-i-","-E-y-i-",NA,NA,"m-rkv-d-g","m-rkv-rd-g",NA,NA,0.2,1,1,"mErkvyrdig",0.2,0.1,1,1,"m-rkv-rd-g",0.1,0.1428571429,1,1,"-E-y-i-",0.1428571429,36.62,0,0,36.62,NA,NA,"merkwurdig"
"markvardig","6164","right",1,2,"Auditory",11,"no",1525,"","0",10,8,0,0,"BCAD",2,"male",10,"monolingual","English",1,4,5,8,0,13,29,16,13,1,0,520,549.5,1,534.75,1,1,525,519.5,0.9895238095,-5.5,4,5,0,0,3,4,FALSE,0.5066982951,-0.2422161171,0.264482178,90,"target",1122,"mErkvEdig","mErkvyrdig",NA,NA,"no","-E-E-i-","-E-y-i-",NA,NA,"m-rkv-d-g","m-rkv-rd-g",NA,NA,0.2,1,1,"mErkvyrdig",0.2,0.1,1,1,"m-rkv-rd-g",0.1,0.1428571429,1,1,"-E-y-i-",0.1428571429,36.62,0,0,36.62,NA,NA,"merkwurdig"
"markvardig","3558","right",1,2,"Auditory",17,"no",3344,"","0",9,3,0,0,"BDAC",4,"male",10,"monolingual","English, Tamil",2,3,3,4,0,14,9,5,4,0.95,0.1,526,738.5,0.9597953216,632.25,0.9285714286,1,457,483.5,1.0579868709,26.5,4,4,1,1,1,2,FALSE,-1.87776427,-1.573480272,-3.451244542,90,"target",1122,"mErkvEdig","mErkvyrdig",NA,NA,"no","-E-E-i-","-E-y-i-",NA,NA,"m-rkv-d-g","m-rkv-rd-g",NA,NA,0.2,1,1,"mErkvyrdig",0.2,0.1,1,1,"m-rkv-rd-g",0.1,0.1428571429,1,1,"-E-y-i-",0.1428571429,36.62,0,0,36.62,NA,NA,"merkwurdig"
"markvardig","9275","right",1,2,"Auditory",47,"no",3123,"","0",11,24,1,0,"DBCA",3,"male",72,"monolingual","English, French, Italian",3,5,7,35,0,9,15,8,7,1,0.05,423.5,772,0.9875,597.75,1,1,736,756.5,1.0278532609,20.5,6,6,2,2,1,1,TRUE,-1.2274562977,-1.1297255537,-2.3571818514,90,"target",1122,"mErkvEdig","mErkvyrdig",NA,NA,"no","-E-E-i-","-E-y-i-",NA,NA,"m-rkv-d-g","m-rkv-rd-g",NA,NA,0.2,1,1,"mErkvyrdig",0.2,0.1,1,1,"m-rkv-rd-g",0.1,0.1428571429,1,1,"-E-y-i-",0.1428571429,36.62,0,0,36.62,NA,NA,"merkwurdig"
"markvardig","3204","right",1,1,"Auditory",13,"no",1496,"","0",17,15,0,0,"DBCA",3,"female",15,"monolingual","English, French",2,7,9,25,9,23,28,13,15,1,0.2,518,859.5,0.95,688.75,1,1,461,428.5,0.9295010846,-32.5,1,1,1,1,2,2,FALSE,-0.1436096772,0.0536203618,-0.0899893154,90,"target",1122,"mErkvEdig","mErkvyrdig",NA,NA,"no","-E-E-i-","-E-y-i-",NA,NA,"m-rkv-d-g","m-rkv-rd-g",NA,NA,0.2,1,1,"mErkvyrdig",0.2,0.1,1,1,"m-rkv-rd-g",0.1,0.1428571429,1,1,"-E-y-i-",0.1428571429,36.62,0,0,36.62,NA,NA,"merkwurdig"
"markvardig","78","right",1,2,"Auditory",20,"yes",3956,"Marktwagen","0",19,20,0,0,"BCAD",2,"female",47,"monolingual","English, French, Italian",3,6,8,33,1,26,27,16,11,1,0.05,354,542,0.9875,448,1,1,459.5,479,1.042437432,19.5,6,6,4,5,4,4,FALSE,0.5066982951,-0.538052596,-0.0313543009,90,"target",1122,"mErkvEdig","mErkvyrdig",NA,NA,"no","-E-E-i-","-E-y-i-",NA,NA,"m-rkv-d-g","m-rkv-rd-g",NA,NA,0.2,1,1,"mErkvyrdig",0.2,0.1,1,1,"m-rkv-rd-g",0.1,0.1428571429,1,1,"-E-y-i-",0.1428571429,36.62,0,0,36.62,NA,NA,"merkwurdig"
"markvardig","6131","right",1,2,"Auditory",11,"yes",2310,"merkwürdig","1",26,18,0,0,"DBCA",3,"female",46,"bilingual","English, French, Italian",3,6,8,37,4,9,20,8,12,0.9,0,501.5,461,0.975,481.25,1,1,528,617,1.1685606061,89,6,6,4,5,3,4,FALSE,-1.2274562977,-0.3901343565,-1.6175906542,90,"target",1122,"mErkvEdig","mErkvyrdig",NA,NA,"no","-E-E-i-","-E-y-i-",NA,NA,"m-rkv-d-g","m-rkv-rd-g",NA,NA,0.2,1,1,"mErkvyrdig",0.2,0.1,1,1,"m-rkv-rd-g",0.1,0.1428571429,1,1,"-E-y-i-",0.1428571429,36.62,0,0,36.62,NA,NA,"merkwurdig"
"markvardig","4566","right",1,1,"Auditory",28,"no",1679,"","0",13,13,0,0,"DACB",3,"female",11,"monolingual","English, French, Portuguese",3,4,6,17,10,15,10,5,5,1,0.05,411.5,491,0.9875,451.25,0.5714285714,0.9285714286,321,358,1.1152647975,37,6,6,2,2,3,3,FALSE,-1.87776427,-1.4255620326,-3.3033263025,90,"target",1122,"mErkvEdig","mErkvyrdig",NA,NA,"no","-E-E-i-","-E-y-i-",NA,NA,"m-rkv-d-g","m-rkv-rd-g",NA,NA,0.2,1,1,"mErkvyrdig",0.2,0.1,1,1,"m-rkv-rd-g",0.1,0.1428571429,1,1,"-E-y-i-",0.1428571429,36.62,0,0,36.62,NA,NA,"merkwurdig"
"markvardig","1404","right",1,2,"Auditory",26,"no",2178,"","0",20,19,0,0,"ACBD",2,"female",23,"monolingual","English, French, Italian",3,4,6,29,1,27,29,14,15,1,0,309.5,494.5,1,402,1,0.8571428571,336.5,352,1.0460624071,15.5,6,6,5,5,3,3,FALSE,0.0731596469,0.0536203618,0.1267800087,90,"target",1122,"mErkvEdig","mErkvyrdig",NA,NA,"no","-E-E-i-","-E-y-i-",NA,NA,"m-rkv-d-g","m-rkv-rd-g",NA,NA,0.2,1,1,"mErkvyrdig",0.2,0.1,1,1,"m-rkv-rd-g",0.1,0.1428571429,1,1,"-E-y-i-",0.1428571429,36.62,0,0,36.62,NA,NA,"merkwurdig"
"markvardig","4274","right",1,2,"Auditory",11,"yes",2494,"merkwürdig","1",16,27,1,0,"BCAD",2,"male",70,"monolingual","English, French, Italian",3,6,9,38,4,18,34,12,22,1,0.05,317,454,0.9875,385.5,1,0.9285714286,451,558,1.2372505543,107,6,6,4,4,4,3,TRUE,-0.3603790013,1.0890480379,0.7286690366,90,"target",1122,"mErkvEdig","mErkvyrdig",NA,NA,"no","-E-E-i-","-E-y-i-",NA,NA,"m-rkv-d-g","m-rkv-rd-g",NA,NA,0.2,1,1,"mErkvyrdig",0.2,0.1,1,1,"m-rkv-rd-g",0.1,0.1428571429,1,1,"-E-y-i-",0.1428571429,36.62,0,0,36.62,NA,NA,"merkwurdig"
"markvardig","6544","right",1,1,"Auditory",5,"yes",2814,"merkwürdig","1",19,20,0,0,"DBCA",3,"female",16,"monolingual","English, French, Spanish",3,4,6,29,2,25,27,14,13,1,0.15,368,630,0.9625,499,0.8571428571,1,498.5,446.5,0.8956870612,-52,5,6,3,3,3,3,FALSE,0.0731596469,-0.2422161171,-0.1690564702,90,"target",1122,"mErkvEdig","mErkvyrdig",NA,NA,"no","-E-E-i-","-E-y-i-",NA,NA,"m-rkv-d-g","m-rkv-rd-g",NA,NA,0.2,1,1,"mErkvyrdig",0.2,0.1,1,1,"m-rkv-rd-g",0.1,0.1428571429,1,1,"-E-y-i-",0.1428571429,36.62,0,0,36.62,NA,NA,"merkwurdig"
