Participant,Construction,Accent,Speaker,Item,Correct
S682,PO,Accent,Nezar,15,TRUE
S682,DO,Accent,Nezar,14,TRUE
S682,PO,Accent,Nezar,13,TRUE
S682,DO,Accent,Nezar,10,TRUE
S682,PO,Accent,Nezar,11,TRUE
S682,PO,Accent,Nezar,1,TRUE
S682,PO,Accent,Nezar,8,TRUE
S682,PO,Accent,Nezar,20,TRUE
S682,PO,Accent,Nezar,6,TRUE
S682,DO,Accent,Nezar,9,TRUE
S682,DO,Accent,Nezar,2,TRUE
S697,PO,None,Nezar,3,TRUE
S697,DO,None,Nezar,19,TRUE
S697,PO,None,Nezar,16,TRUE
S697,PO,None,Nezar,5,TRUE
S697,PO,None,Nezar,10,TRUE
S697,PO,None,Nezar,18,TRUE
S697,DO,None,Nezar,11,TRUE
S697,DO,None,Nezar,15,TRUE
S697,PO,None,Nezar,9,TRUE
S697,DO,None,Nezar,17,FALSE
S697,DO,None,Nezar,13,TRUE
S697,DO,None,Nezar,6,TRUE
S697,DO,None,Nezar,1,TRUE
S697,DO,None,Nezar,20,TRUE
S697,PO,None,Nezar,7,TRUE
S697,PO,None,Nezar,2,TRUE
S697,PO,None,Nezar,12,TRUE
S697,DO,None,Nezar,4,TRUE
S697,DO,None,Nezar,8,FALSE
S698,DO,None,Idan,20,TRUE
S698,DO,None,Idan,4,TRUE
S698,PO,None,Idan,16,TRUE
S698,DO,None,Idan,17,TRUE
S698,DO,None,Idan,13,TRUE
S698,PO,None,Idan,14,TRUE
S698,DO,None,Idan,15,TRUE
S698,PO,None,Idan,2,TRUE
S698,DO,None,Idan,6,TRUE
S698,PO,None,Idan,9,TRUE
S698,PO,None,Idan,5,TRUE
S698,PO,None,Idan,18,TRUE
S698,PO,None,Idan,12,TRUE
S698,DO,None,Idan,1,TRUE
S698,DO,None,Idan,11,TRUE
S698,PO,None,Idan,10,TRUE
S698,DO,None,Idan,19,TRUE
S698,PO,None,Idan,7,FALSE
S698,PO,None,Idan,3,TRUE
S699,PO,Accent,Idan,16,FALSE
S699,PO,Accent,Idan,12,FALSE
S699,PO,Accent,Idan,3,TRUE
S699,DO,Accent,Idan,19,FALSE
S699,DO,Accent,Idan,15,FALSE
S699,DO,Accent,Idan,17,FALSE
S699,DO,Accent,Idan,6,FALSE
S699,PO,Accent,Idan,14,FALSE
S699,PO,Accent,Idan,2,TRUE
S699,DO,Accent,Idan,13,FALSE
S699,DO,Accent,Idan,4,TRUE
S699,PO,Accent,Idan,18,TRUE
S699,DO,Accent,Idan,1,FALSE
S699,DO,Accent,Idan,11,FALSE
S699,PO,Accent,Idan,9,FALSE
S699,PO,Accent,Idan,5,TRUE
S699,PO,Accent,Idan,7,FALSE
S7,DO,None,Nezar,20,TRUE
S7,DO,None,Nezar,17,TRUE
S7,PO,None,Nezar,2,TRUE
S7,PO,None,Nezar,3,TRUE
S7,DO,None,Nezar,8,TRUE
S7,PO,None,Nezar,18,TRUE
S7,PO,None,Nezar,7,TRUE
S7,PO,None,Nezar,9,TRUE
S7,DO,None,Nezar,1,TRUE
S7,PO,None,Nezar,10,FALSE
S7,PO,None,Nezar,12,TRUE
S7,DO,None,Nezar,15,TRUE
S7,PO,None,Nezar,5,TRUE
S7,DO,None,Nezar,6,TRUE
S7,DO,None,Nezar,11,TRUE
S7,DO,None,Nezar,19,FALSE
S7,DO,None,Nezar,13,FALSE
S7,DO,None,Nezar,4,TRUE
S7,PO,None,Nezar,16,TRUE
S704,PO,None,Nezar,4,FALSE
S704,DO,None,Nezar,10,FALSE
S704,DO,None,Nezar,5,FALSE
S704,PO,None,Nezar,11,TRUE
S704,PO,None,Nezar,6,TRUE
S704,DO,None,Nezar,18,FALSE
S704,PO,None,Nezar,17,FALSE
S704,PO,None,Nezar,19,FALSE
S704,DO,None,Nezar,9,FALSE
S704,DO,None,Nezar,2,FALSE
S704,DO,None,Nezar,7,FALSE
S704,PO,None,Nezar,13,TRUE
S704,DO,None,Nezar,12,TRUE
S704,PO,None,Nezar,15,TRUE
S704,PO,None,Nezar,1,FALSE
S704,PO,None,Nezar,20,FALSE
S704,DO,None,Nezar,3,TRUE
S704,DO,None,Nezar,14,TRUE
S704,DO,None,Nezar,16,FALSE
S704,PO,None,Nezar,8,TRUE
S708,PO,None,Idan,15,TRUE
S708,DO,None,Idan,9,FALSE
S708,PO,None,Idan,19,TRUE
S708,PO,None,Idan,17,FALSE
S708,DO,None,Idan,7,FALSE
S708,DO,None,Idan,16,FALSE
S708,DO,None,Idan,12,TRUE
S708,PO,None,Idan,13,TRUE
S708,PO,None,Idan,8,FALSE
S708,PO,None,Idan,11,FALSE
S708,DO,None,Idan,3,FALSE
S708,PO,None,Idan,4,FALSE
S708,DO,None,Idan,2,TRUE
S708,PO,None,Idan,20,TRUE
S708,DO,None,Idan,18,FALSE
S708,DO,None,Idan,14,FALSE
S708,DO,None,Idan,10,TRUE
S709,DO,Accent,Idan,18,TRUE
S709,DO,Accent,Idan,3,TRUE
S709,PO,Accent,Idan,1,TRUE
S709,PO,Accent,Idan,8,FALSE
S709,PO,Accent,Idan,4,TRUE
S709,PO,Accent,Idan,11,FALSE
S709,DO,Accent,Idan,2,TRUE
S709,DO,Accent,Idan,7,FALSE
S709,DO,Accent,Idan,5,TRUE
S709,DO,Accent,Idan,9,FALSE
S709,PO,Accent,Idan,13,FALSE
S709,DO,Accent,Idan,14,FALSE
S709,PO,Accent,Idan,15,FALSE
S709,PO,Accent,Idan,19,TRUE
S709,PO,Accent,Idan,17,TRUE
S709,DO,Accent,Idan,12,FALSE
S709,PO,Accent,Idan,6,FALSE
S709,DO,Accent,Idan,16,TRUE
S717,PO,Accent,Idan,18,TRUE
S717,PO,Accent,Idan,14,TRUE
S717,PO,Accent,Idan,2,TRUE
S717,DO,Accent,Idan,19,FALSE
S717,PO,Accent,Idan,7,TRUE
S717,DO,Accent,Idan,13,FALSE
S717,DO,Accent,Idan,11,FALSE
S717,PO,Accent,Idan,12,TRUE
S717,DO,Accent,Idan,15,FALSE
S717,DO,Accent,Idan,1,TRUE
S717,PO,Accent,Idan,3,TRUE
S717,DO,Accent,Idan,6,FALSE
S717,PO,Accent,Idan,9,TRUE
S717,PO,Accent,Idan,16,TRUE
S717,PO,Accent,Idan,5,TRUE
S717,DO,Accent,Idan,17,FALSE
S717,DO,Accent,Idan,4,TRUE
S718,DO,Accent,Nezar,6,FALSE
S718,DO,Accent,Nezar,4,FALSE
S718,PO,Accent,Nezar,12,FALSE
S718,PO,Accent,Nezar,14,FALSE
S718,DO,Accent,Nezar,20,FALSE
S718,DO,Accent,Nezar,17,FALSE
S718,PO,Accent,Nezar,3,TRUE
S718,PO,Accent,Nezar,2,TRUE
S718,PO,Accent,Nezar,7,FALSE
S718,DO,Accent,Nezar,1,FALSE
S718,DO,Accent,Nezar,19,FALSE
S718,PO,Accent,Nezar,9,FALSE
S718,DO,Accent,Nezar,13,FALSE
S718,PO,Accent,Nezar,10,FALSE
S718,DO,Accent,Nezar,15,FALSE
S718,PO,Accent,Nezar,5,FALSE
S718,PO,Accent,Nezar,18,FALSE
S718,DO,Accent,Nezar,11,FALSE
S720,PO,None,Nezar,19,TRUE
S720,PO,None,Nezar,15,TRUE
S720,DO,None,Nezar,12,TRUE
S720,DO,None,Nezar,2,FALSE
S720,DO,None,Nezar,7,TRUE
S720,DO,None,Nezar,10,TRUE
S720,PO,None,Nezar,1,FALSE
S720,PO,None,Nezar,20,TRUE
S720,DO,None,Nezar,18,TRUE
S720,PO,None,Nezar,4,TRUE
S720,PO,None,Nezar,6,FALSE
S720,DO,None,Nezar,5,TRUE
S720,PO,None,Nezar,8,TRUE
S720,DO,None,Nezar,3,TRUE
S720,PO,None,Nezar,11,TRUE
S720,DO,None,Nezar,16,TRUE
S720,DO,None,Nezar,9,TRUE
S720,DO,None,Nezar,14,TRUE
S720,PO,None,Nezar,13,TRUE
S720,PO,None,Nezar,17,TRUE
S722,DO,None,Idan,12,TRUE
S722,DO,None,Idan,2,TRUE
S722,DO,None,Idan,18,TRUE
S722,PO,None,Idan,19,TRUE
S722,PO,None,Idan,15,FALSE
S722,PO,None,Idan,17,TRUE
S722,DO,None,Idan,14,TRUE
S722,PO,None,Idan,11,TRUE
S722,PO,None,Idan,4,TRUE
S722,DO,None,Idan,9,TRUE
S722,DO,None,Idan,3,TRUE
S722,PO,None,Idan,20,TRUE
S722,PO,None,Idan,13,TRUE
S722,PO,None,Idan,8,FALSE
S722,DO,None,Idan,7,TRUE
S722,DO,None,Idan,10,TRUE
S722,DO,None,Idan,16,TRUE
S723,DO,None,Idan,14,FALSE
S723,PO,None,Idan,8,FALSE
S723,DO,None,Idan,12,FALSE
S723,PO,None,Idan,13,FALSE
S723,DO,None,Idan,16,FALSE
S723,DO,None,Idan,9,FALSE
S723,PO,None,Idan,15,FALSE
S723,DO,None,Idan,10,FALSE
S723,PO,None,Idan,17,TRUE
S723,DO,None,Idan,3,TRUE
S723,PO,None,Idan,4,FALSE
S723,DO,None,Idan,7,FALSE
S723,PO,None,Idan,19,FALSE
S723,PO,None,Idan,20,FALSE
S723,DO,None,Idan,2,FALSE
S723,PO,None,Idan,11,FALSE
S723,DO,None,Idan,18,FALSE
S729,DO,None,Nezar,16,TRUE
S729,DO,None,Nezar,10,FALSE
S729,PO,None,Nezar,1,TRUE
S729,DO,None,Nezar,9,FALSE
S729,PO,None,Nezar,15,TRUE
S729,DO,None,Nezar,7,FALSE
S729,DO,None,Nezar,3,FALSE
S729,PO,None,Nezar,19,TRUE
S729,PO,None,Nezar,20,TRUE
S729,PO,None,Nezar,6,TRUE
S729,DO,None,Nezar,5,TRUE
S729,PO,None,Nezar,11,TRUE
S729,DO,None,Nezar,14,FALSE
S729,DO,None,Nezar,2,FALSE
S729,DO,None,Nezar,18,FALSE
S729,PO,None,Nezar,4,FALSE
S729,DO,None,Nezar,12,TRUE
S729,PO,None,Nezar,8,FALSE
S729,PO,None,Nezar,17,TRUE
S729,PO,None,Nezar,13,TRUE
S73,PO,None,Nezar,11,FALSE
S73,DO,None,Nezar,16,FALSE
S73,PO,None,Nezar,15,FALSE
S73,PO,None,Nezar,4,FALSE
S73,DO,None,Nezar,9,TRUE
S73,DO,None,Nezar,7,TRUE
S73,PO,None,Nezar,20,TRUE
S73,PO,None,Nezar,8,FALSE
S73,DO,None,Nezar,18,FALSE
S73,DO,None,Nezar,5,FALSE
S73,PO,None,Nezar,6,TRUE
S73,PO,None,Nezar,1,FALSE
S73,DO,None,Nezar,14,FALSE
S73,DO,None,Nezar,10,TRUE
S73,PO,None,Nezar,17,FALSE
S73,DO,None,Nezar,3,TRUE
S73,PO,None,Nezar,19,FALSE
S73,DO,None,Nezar,2,TRUE
S73,PO,None,Nezar,13,TRUE
S73,DO,None,Nezar,12,TRUE
S733,DO,None,Idan,4,TRUE
S733,PO,None,Idan,14,TRUE
S733,PO,None,Idan,10,TRUE
S733,PO,None,Idan,2,TRUE
S733,PO,None,Idan,16,TRUE
S733,DO,None,Idan,20,TRUE
S733,PO,None,Idan,18,TRUE
S733,DO,None,Idan,6,TRUE
S733,PO,None,Idan,7,TRUE
S733,DO,None,Idan,17,TRUE
S733,PO,None,Idan,9,TRUE
S733,PO,None,Idan,3,TRUE
S733,DO,None,Idan,19,TRUE
S733,PO,None,Idan,12,TRUE
S733,PO,None,Idan,5,TRUE
S733,DO,None,Idan,11,FALSE
S733,DO,None,Idan,1,TRUE
S733,DO,None,Idan,15,TRUE
S733,DO,None,Idan,13,TRUE
S736,DO,None,Idan,14,FALSE
S736,PO,None,Idan,4,TRUE
S736,DO,None,Idan,9,TRUE
S736,DO,None,Idan,2,TRUE
S736,DO,None,Idan,3,FALSE
S736,DO,None,Idan,7,TRUE
S736,PO,None,Idan,20,TRUE
S736,DO,None,Idan,16,FALSE
S736,DO,None,Idan,10,TRUE
S736,DO,None,Idan,18,TRUE
S736,PO,None,Idan,19,TRUE
S736,PO,None,Idan,13,TRUE
S736,PO,None,Idan,11,TRUE
S736,DO,None,Idan,12,FALSE
S736,PO,None,Idan,8,TRUE
S736,PO,None,Idan,15,TRUE
S736,PO,None,Idan,17,FALSE
S738,PO,None,Idan,2,TRUE
S738,PO,None,Idan,3,TRUE
S738,PO,None,Idan,5,TRUE
S738,DO,None,Idan,4,FALSE
S738,PO,None,Idan,16,FALSE
S738,DO,None,Idan,20,FALSE
S738,PO,None,Idan,7,TRUE
S738,DO,None,Idan,1,FALSE
S738,PO,None,Idan,14,TRUE
S738,DO,None,Idan,15,TRUE
S738,PO,None,Idan,9,TRUE
S738,PO,None,Idan,10,TRUE
S738,DO,None,Idan,17,FALSE
S738,DO,None,Idan,13,FALSE
S738,PO,None,Idan,12,TRUE
S738,PO,None,Idan,18,TRUE
S738,DO,None,Idan,19,FALSE
S738,DO,None,Idan,11,FALSE
S738,DO,None,Idan,6,FALSE
S746,DO,Accent,Nezar,13,FALSE
S746,PO,Accent,Nezar,9,TRUE
S746,DO,Accent,Nezar,20,TRUE
S746,DO,Accent,Nezar,1,TRUE
S746,DO,Accent,Nezar,6,FALSE
S746,PO,Accent,Nezar,5,TRUE
S746,DO,Accent,Nezar,4,FALSE
S746,PO,Accent,Nezar,3,TRUE
S746,PO,Accent,Nezar,14,TRUE
S746,DO,Accent,Nezar,19,FALSE
S746,PO,Accent,Nezar,10,FALSE
S746,DO,Accent,Nezar,15,FALSE
S746,PO,Accent,Nezar,7,FALSE
S746,DO,Accent,Nezar,11,FALSE
S746,PO,Accent,Nezar,18,TRUE
S746,PO,Accent,Nezar,2,TRUE
S746,PO,Accent,Nezar,12,FALSE
S746,DO,Accent,Nezar,17,FALSE
S748,DO,Accent,Nezar,5,TRUE
S748,DO,Accent,Nezar,18,FALSE
S748,DO,Accent,Nezar,16,TRUE
S748,PO,Accent,Nezar,6,TRUE
S748,PO,Accent,Nezar,1,TRUE
S748,DO,Accent,Nezar,14,TRUE
S748,DO,Accent,Nezar,9,TRUE
S748,PO,Accent,Nezar,19,TRUE
S748,PO,Accent,Nezar,4,TRUE
S748,PO,Accent,Nezar,11,TRUE
S748,PO,Accent,Nezar,8,TRUE
S748,PO,Accent,Nezar,17,TRUE
S748,PO,Accent,Nezar,13,TRUE
S748,PO,Accent,Nezar,15,TRUE
S748,DO,Accent,Nezar,12,TRUE
S748,DO,Accent,Nezar,7,TRUE
S748,DO,Accent,Nezar,10,FALSE
S748,DO,Accent,Nezar,3,TRUE
S748,PO,Accent,Nezar,20,TRUE
S748,DO,Accent,Nezar,2,TRUE
S75,DO,Accent,Idan,16,FALSE
S75,DO,Accent,Idan,7,FALSE
S75,PO,Accent,Idan,19,FALSE
S75,DO,Accent,Idan,3,FALSE
S75,DO,Accent,Idan,14,FALSE
S75,PO,Accent,Idan,11,FALSE
S75,PO,Accent,Idan,8,FALSE
S75,DO,Accent,Idan,2,FALSE
S75,PO,Accent,Idan,6,FALSE
S75,PO,Accent,Idan,4,FALSE
S75,PO,Accent,Idan,1,FALSE
S75,PO,Accent,Idan,15,FALSE
S75,DO,Accent,Idan,9,FALSE
S75,PO,Accent,Idan,17,FALSE
S75,DO,Accent,Idan,12,FALSE
S75,DO,Accent,Idan,18,FALSE
S75,DO,Accent,Idan,5,TRUE
S75,PO,Accent,Idan,13,FALSE
S750,DO,Accent,Idan,1,TRUE
S750,PO,Accent,Idan,7,TRUE
S750,DO,Accent,Idan,17,TRUE
S750,DO,Accent,Idan,15,TRUE
S750,DO,Accent,Idan,11,TRUE
S750,DO,Accent,Idan,19,TRUE
S750,DO,Accent,Idan,6,TRUE
S750,PO,Accent,Idan,3,TRUE
S750,PO,Accent,Idan,2,TRUE
S750,PO,Accent,Idan,12,TRUE
S750,PO,Accent,Idan,14,TRUE
S750,PO,Accent,Idan,5,TRUE
S750,DO,Accent,Idan,4,TRUE
S750,PO,Accent,Idan,18,TRUE
S750,DO,Accent,Idan,13,TRUE
S750,PO,Accent,Idan,16,TRUE
S750,PO,Accent,Idan,9,TRUE
S759,PO,Accent,Idan,13,FALSE
S759,DO,Accent,Idan,16,FALSE
S759,PO,Accent,Idan,19,FALSE
S759,PO,Accent,Idan,4,TRUE
S759,DO,Accent,Idan,9,FALSE
S759,PO,Accent,Idan,6,TRUE
S759,DO,Accent,Idan,7,FALSE
S759,PO,Accent,Idan,17,TRUE
S759,DO,Accent,Idan,14,FALSE
S759,PO,Accent,Idan,15,TRUE
S759,PO,Accent,Idan,1,FALSE
S759,PO,Accent,Idan,11,TRUE
S759,PO,Accent,Idan,8,FALSE
S759,DO,Accent,Idan,3,FALSE
S759,DO,Accent,Idan,18,FALSE
S759,DO,Accent,Idan,5,TRUE
S759,DO,Accent,Idan,2,FALSE
S759,DO,Accent,Idan,12,FALSE
S76,DO,None,Idan,15,FALSE
S76,DO,None,Idan,19,FALSE
S76,PO,None,Idan,10,TRUE
S76,DO,None,Idan,17,TRUE
S76,PO,None,Idan,9,FALSE
S76,DO,None,Idan,4,FALSE
S76,PO,None,Idan,3,TRUE
S76,PO,None,Idan,12,TRUE
S76,DO,None,Idan,13,FALSE
S76,DO,None,Idan,11,TRUE
S76,PO,None,Idan,18,FALSE
S76,DO,None,Idan,6,FALSE
S76,PO,None,Idan,14,FALSE
S76,PO,None,Idan,7,FALSE
S76,DO,None,Idan,1,TRUE
S76,PO,None,Idan,5,TRUE
S76,PO,None,Idan,2,FALSE
S76,PO,None,Idan,16,TRUE
S76,DO,None,Idan,20,FALSE
S760,PO,None,Idan,12,TRUE
S760,DO,None,Idan,4,TRUE
S760,DO,None,Idan,11,TRUE
S760,PO,None,Idan,18,TRUE
S760,PO,None,Idan,14,TRUE
S760,DO,None,Idan,1,TRUE
S760,PO,None,Idan,16,TRUE
S760,DO,None,Idan,6,TRUE
S760,DO,None,Idan,13,TRUE
S760,PO,None,Idan,9,TRUE
S760,PO,None,Idan,10,TRUE
S760,PO,None,Idan,2,TRUE
S760,PO,None,Idan,5,TRUE
S760,PO,None,Idan,7,TRUE
S760,DO,None,Idan,19,TRUE
S760,PO,None,Idan,3,TRUE
S760,DO,None,Idan,17,TRUE
S760,DO,None,Idan,20,TRUE
S760,DO,None,Idan,15,TRUE
S761,DO,None,Nezar,6,TRUE
S761,DO,None,Nezar,15,TRUE
S761,DO,None,Nezar,4,TRUE
S761,PO,None,Nezar,12,TRUE
S761,DO,None,Nezar,1,TRUE
S761,DO,None,Nezar,20,TRUE
S761,DO,None,Nezar,11,TRUE
S761,PO,None,Nezar,5,TRUE
S761,PO,None,Nezar,16,TRUE
S761,DO,None,Nezar,19,TRUE
S761,DO,None,Nezar,17,TRUE
S761,PO,None,Nezar,10,FALSE
S761,PO,None,Nezar,2,TRUE
S761,PO,None,Nezar,7,TRUE
S761,DO,None,Nezar,13,TRUE
S761,PO,None,Nezar,9,TRUE
S761,PO,None,Nezar,3,TRUE
S761,PO,None,Nezar,18,TRUE
S761,DO,None,Nezar,8,TRUE
S762,DO,Accent,Idan,3,FALSE
S762,PO,Accent,Idan,6,FALSE
S762,PO,Accent,Idan,4,FALSE
S762,DO,Accent,Idan,12,FALSE
S762,PO,Accent,Idan,15,FALSE
S762,DO,Accent,Idan,5,FALSE
S762,PO,Accent,Idan,8,FALSE
S762,DO,Accent,Idan,16,FALSE
S762,PO,Accent,Idan,19,FALSE
S762,DO,Accent,Idan,7,FALSE
S762,DO,Accent,Idan,2,FALSE
S762,PO,Accent,Idan,1,FALSE
S762,PO,Accent,Idan,11,FALSE
S762,DO,Accent,Idan,14,FALSE
S762,PO,Accent,Idan,17,FALSE
S762,DO,Accent,Idan,18,FALSE
S762,DO,Accent,Idan,9,FALSE
S762,PO,Accent,Idan,13,FALSE
S77,PO,None,Nezar,18,FALSE
S77,DO,None,Nezar,1,FALSE
S77,DO,None,Nezar,20,FALSE
S77,PO,None,Nezar,3,FALSE
S77,DO,None,Nezar,8,FALSE
S77,PO,None,Nezar,12,FALSE
S77,DO,None,Nezar,15,FALSE
S77,PO,None,Nezar,2,FALSE
S77,PO,None,Nezar,7,FALSE
S77,PO,None,Nezar,5,FALSE
S77,PO,None,Nezar,9,FALSE
S77,PO,None,Nezar,10,FALSE
S77,DO,None,Nezar,17,FALSE
S77,DO,None,Nezar,13,FALSE
S77,DO,None,Nezar,4,FALSE
S77,DO,None,Nezar,6,FALSE
S77,PO,None,Nezar,16,FALSE
S77,DO,None,Nezar,19,FALSE
S77,DO,None,Nezar,11,FALSE
S78,DO,Accent,Idan,19,FALSE
S78,DO,Accent,Idan,6,FALSE
S78,PO,Accent,Idan,18,FALSE
S78,PO,Accent,Idan,16,TRUE
S78,DO,Accent,Idan,4,FALSE
S78,PO,Accent,Idan,2,TRUE
S78,PO,Accent,Idan,12,TRUE
S78,PO,Accent,Idan,7,TRUE
S78,PO,Accent,Idan,5,TRUE
S78,DO,Accent,Idan,13,FALSE
S78,PO,Accent,Idan,14,FALSE
S78,DO,Accent,Idan,17,FALSE
S78,DO,Accent,Idan,1,FALSE
S78,DO,Accent,Idan,15,FALSE
S78,DO,Accent,Idan,11,FALSE
S78,PO,Accent,Idan,3,FALSE
S78,PO,Accent,Idan,9,TRUE
S91,DO,Accent,Idan,15,FALSE
S91,PO,Accent,Idan,12,FALSE
S91,PO,Accent,Idan,18,FALSE
S91,DO,Accent,Idan,1,FALSE
S91,PO,Accent,Idan,9,FALSE
S91,PO,Accent,Idan,7,FALSE
S91,PO,Accent,Idan,3,FALSE
S91,PO,Accent,Idan,5,FALSE
S91,PO,Accent,Idan,2,FALSE
S91,DO,Accent,Idan,17,FALSE
S91,PO,Accent,Idan,14,FALSE
S91,DO,Accent,Idan,19,FALSE
S91,PO,Accent,Idan,16,FALSE
S91,DO,Accent,Idan,11,FALSE
S91,DO,Accent,Idan,13,FALSE
S91,DO,Accent,Idan,4,FALSE
S91,DO,Accent,Idan,6,FALSE
S92,DO,Accent,Nezar,1,FALSE
S92,DO,Accent,Nezar,6,FALSE
S92,PO,Accent,Nezar,18,TRUE
S92,PO,Accent,Nezar,7,FALSE
S92,PO,Accent,Nezar,14,FALSE
S92,PO,Accent,Nezar,10,FALSE
S92,PO,Accent,Nezar,5,FALSE
S92,PO,Accent,Nezar,2,FALSE
S92,DO,Accent,Nezar,19,FALSE
S92,PO,Accent,Nezar,3,FALSE
S92,DO,Accent,Nezar,15,FALSE
S92,DO,Accent,Nezar,13,TRUE
S92,DO,Accent,Nezar,20,FALSE
S92,PO,Accent,Nezar,9,TRUE
S92,DO,Accent,Nezar,4,FALSE
S92,DO,Accent,Nezar,17,FALSE
S92,PO,Accent,Nezar,12,TRUE
S92,DO,Accent,Nezar,11,FALSE
S95,DO,Accent,Idan,16,TRUE
S95,PO,Accent,Idan,17,TRUE
S95,PO,Accent,Idan,4,TRUE
S95,DO,Accent,Idan,3,TRUE
S95,DO,Accent,Idan,2,TRUE
S95,DO,Accent,Idan,5,TRUE
S95,PO,Accent,Idan,8,FALSE
S95,PO,Accent,Idan,13,FALSE
S95,DO,Accent,Idan,9,FALSE
S95,PO,Accent,Idan,19,TRUE
S95,PO,Accent,Idan,6,FALSE
S95,PO,Accent,Idan,15,FALSE
S95,PO,Accent,Idan,1,TRUE
S95,PO,Accent,Idan,11,FALSE
S95,DO,Accent,Idan,18,TRUE
S95,DO,Accent,Idan,14,FALSE
S95,DO,Accent,Idan,7,FALSE
S95,DO,Accent,Idan,12,FALSE
S98,DO,Accent,Nezar,6,TRUE
S98,DO,Accent,Nezar,1,TRUE
S98,PO,Accent,Nezar,12,TRUE
S98,PO,Accent,Nezar,3,TRUE
S98,DO,Accent,Nezar,11,TRUE
S98,DO,Accent,Nezar,19,TRUE
S98,PO,Accent,Nezar,10,TRUE
S98,DO,Accent,Nezar,15,TRUE
S98,DO,Accent,Nezar,20,TRUE
S98,PO,Accent,Nezar,7,TRUE
S98,PO,Accent,Nezar,2,TRUE
S98,DO,Accent,Nezar,4,TRUE
S98,PO,Accent,Nezar,5,FALSE
S98,DO,Accent,Nezar,17,FALSE
S98,DO,Accent,Nezar,13,TRUE
S98,PO,Accent,Nezar,14,TRUE
S98,PO,Accent,Nezar,9,TRUE
S98,PO,Accent,Nezar,18,TRUE
